file,clip_id,episode_id,ok,bytes,n_raw,n_decoded,n_bad_frames,n_const_frames_sampled,T_out,nlab,hours,image_size,n_stack,quality,mean_v,max_v,min_v,stop_frac,dist_m,net_head,cum_head,junction,stopped,city,hw,lk,tl,tr,ac,bs,lk2,tl2,tr2,ac2,bs2,has_stop,has_brake,has_turn,n_nan_poses,n_nan_actions
cf6cce39-25df-43a1-8936-5e68bef68ceb.v2ep.pt,cf6cce39-25df-43a1-8936-5e68bef68ceb,1667642979,True,2161871,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.454301834106445,15.352263450622559,0.0,0.08542713522911072,168.2406005859375,101.95919245811777,103.11115850315377,1,0.11055276542901993,0.5628140568733215,0.32663315534591675,26,46,0,43,64,23,51,0,41,64,1,1,1,0,0
cf6e8052-e1bb-4d85-8365-87ab38b14091.v2ep.pt,cf6e8052-e1bb-4d85-8365-87ab38b14091,1667642981,True,2085455,201,201,0,0,199,179,0.005527777777777777,256,3,90,19.528491973876953,24.847673416137695,15.539618492126465,0.0,388.61699218750005,4.379134805218655,9.43224535697749,0,0.0,0.0,1.0,84,0,0,10,85,84,0,0,10,85,0,1,0,0,0
cf75bbbb-1ca4-4581-9f47-f63f0e7caf31.v2ep.pt,cf75bbbb-1ca4-4581-9f47-f63f0e7caf31,1667643189,True,2062415,201,201,0,0,199,179,0.005527777777777777,256,3,90,13.11826229095459,17.898160934448242,9.205976486206055,0.0,261.05341796875,5.424426955797407,138.72055464669035,1,0.0,0.48241207003593445,0.5175879597663879,61,46,47,25,0,79,35,16,49,0,0,0,1,0,0
cf7b577b-241d-46b3-957e-d95b9a647d18.v2ep.pt,cf7b577b-241d-46b3-957e-d95b9a647d18,1667643234,True,2821327,201,201,0,0,199,179,0.005527777777777777,256,3,90,1.548349380493164,7.0098443031311035,0.0,0.5075376629829407,30.812152099609378,0.18946944757615372,1.9925027846761196,0,0.6030150651931763,0.39698493480682373,0.0,107,0,0,65,7,107,0,0,65,7,1,1,0,0,0
cf7e7de0-4679-42fd-b45e-f5848846c718.v2ep.pt,cf7e7de0-4679-42fd-b45e-f5848846c718,1667643237,True,2172175,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.25787353515625,11.978981971740723,5.313165187835693,0.0,164.33168945312502,34.841628239313785,150.08406331224563,1,0.0,1.0,0.0,21,53,53,25,27,41,31,49,29,29,0,1,1,0,0
cf7f2fcd-430d-4800-822d-c7da3328ffb9.v2ep.pt,cf7f2fcd-430d-4800-822d-c7da3328ffb9,1667643238,True,2284879,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.442195892333984,15.035867691040039,4.197539329528809,0.0,187.89969482421876,20.161516316583718,239.01435573986225,1,0.0,0.8542713522911072,0.14572864770889282,10,65,85,6,13,15,58,45,14,47,0,1,1,0,0
cf85f237-9b7f-435b-ae56-295167c35ead.v2ep.pt,cf85f237-9b7f-435b-ae56-295167c35ead,1667643445,True,2815055,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.583499908447266,13.598482131958008,0.0,0.12562814354896545,170.8116455078125,43.889579832829675,45.143998715415876,0,0.14572864770889282,0.552763819694519,0.30150753259658813,45,24,0,37,73,45,0,0,46,88,1,1,1,0,0
cf8b2092-ae8b-486e-8853-3cb44f863502.v2ep.pt,cf8b2092-ae8b-486e-8853-3cb44f863502,1667643490,True,1873295,201,201,0,0,199,179,0.005527777777777777,256,3,90,20.449438095092773,23.99498176574707,15.117758750915527,0.0,406.94382324218753,18.99377253456498,21.84506232434348,0,0.0,0.0,1.0,113,18,0,0,48,119,0,0,0,60,0,1,1,0,0
cf928e12-170a-4e0d-ad86-70720baa15f0.v2ep.pt,cf928e12-170a-4e0d-ad86-70720baa15f0,1667643698,True,2447887,201,201,0,0,199,179,0.005527777777777777,256,3,90,9.309558868408203,13.463346481323242,5.865572452545166,0.0,185.26021728515627,1.5589496969203904,102.61248639185115,1,0.0,0.8542713522911072,0.14572864770889282,28,31,43,43,34,30,28,23,59,39,0,1,1,0,0
cf9c508f-6ef5-46e1-aaf6-d9cbe1848a28.v2ep.pt,cf9c508f-6ef5-46e1-aaf6-d9cbe1848a28,1667643747,True,2263567,201,201,0,0,199,179,0.005527777777777777,256,3,90,10.362699508666992,15.22220230102539,8.02937126159668,0.0,206.217724609375,1.011933506672409,165.47064902158678,1,0.0,0.8492462038993835,0.15075376629829407,31,65,55,28,0,56,43,43,37,0,0,0,1,0,0
cf9c73c8-1e65-4483-8def-0285176a3c76.v2ep.pt,cf9c73c8-1e65-4483-8def-0285176a3c76,1667643747,True,1558799,201,201,0,0,199,179,0.005527777777777777,256,3,90,18.9498348236084,21.38311004638672,16.94674301147461,0.0,377.101708984375,31.48109320539747,278.55779058116445,1,0.0,0.0,1.0,6,100,66,7,0,44,9,32,64,30,0,0,1,0,0
cfa53de1-6c52-4663-b99c-ffeb348677c1.v2ep.pt,cfa53de1-6c52-4663-b99c-ffeb348677c1,1667653941,True,2450575,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.770404815673828,11.666131973266602,4.94196891784668,0.0,154.6310546875,75.4891904807052,83.95738195709208,1,0.0,1.0,0.0,80,0,51,0,48,82,0,49,0,48,0,1,1,0,0
cfa897cb-293b-406b-965f-7c1d768c053f.v2ep.pt,cfa897cb-293b-406b-965f-7c1d768c053f,1667653944,True,1697807,201,201,0,0,199,179,0.005527777777777777,256,3,90,5.861972332000732,13.887083053588867,0.0,0.4271356761455536,116.6532470703125,0.6495646504465526,3.0921632410481728,0,0.43718594312667847,0.23618090152740479,0.32663315534591675,109,0,0,70,0,109,0,0,70,0,1,0,0,0,0
cfae11f3-6359-4898-8bda-e900ccc4627a.v2ep.pt,cfae11f3-6359-4898-8bda-e900ccc4627a,1667653989,True,2450383,201,201,0,0,199,179,0.005527777777777777,256,3,90,15.419637680053711,23.57666778564453,8.773067474365234,0.0,306.85078125,130.83633068396122,140.64707780398416,1,0.0,0.4170854389667511,0.5829145908355713,21,106,0,52,0,31,60,0,88,0,0,0,1,0,0
cfb6bcbc-dc83-4ef5-a59d-0ec4c2bed906.v2ep.pt,cfb6bcbc-dc83-4ef5-a59d-0ec4c2bed906,1667654198,True,2687567,201,201,0,0,199,179,0.005527777777777777,256,3,90,1.860742211341858,5.085049152374268,0.0,0.45728641748428345,37.028768920898436,4.782238909654468,10.761728018542131,1,0.4773869216442108,0.5226130485534668,0.0,148,0,0,31,0,148,14,0,17,0,1,0,0,0,0
cfb8d9bf-0104-46a1-a0ab-a78356983886.v2ep.pt,cfb8d9bf-0104-46a1-a0ab-a78356983886,1667654200,True,3373327,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.318921089172363,12.577701568603516,0.9391021132469177,0.0,165.54653320312502,68.31179547442403,236.14586753375366,1,0.02010050229728222,0.9497487545013428,0.030150754377245903,8,99,57,15,0,19,91,53,16,0,0,0,1,0,0
cfbc3bf3-28f8-494a-9c63-fcb9ce474d43.v2ep.pt,cfbc3bf3-28f8-494a-9c63-fcb9ce474d43,1667654243,True,2804623,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.5664327144622803,6.3092451095581055,1.5324734449386597,0.0,70.97200927734376,114.86633753647426,200.06972358309508,1,0.0,1.0,0.0,50,88,34,0,7,25,88,63,0,3,0,1,1,0,0
cfd0aee2-6882-439f-b31a-7d272d7196f7.v2ep.pt,cfd0aee2-6882-439f-b31a-7d272d7196f7,1667654704,True,3248399,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.167861938476562,12.862191200256348,11.10542106628418,0.0,242.1404541015625,45.655252035169674,47.18431282428209,0,0.0,0.3065326511859894,0.6934673190116882,112,67,0,0,0,179,0,0,0,0,0,0,1,0,0
cfeaa12c-f35d-4851-bd6d-10e9dd962d5a.v2ep.pt,cfeaa12c-f35d-4851-bd6d-10e9dd962d5a,1667655009,True,3271183,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.390697479248047,9.206672668457031,0.13101917505264282,0.02010050229728222,147.07487792968752,55.96546356843894,58.666270630423725,1,0.035175878554582596,0.9648241400718689,0.0,73,0,58,11,37,87,0,39,11,42,1,1,1,0,0
cff103b1-4512-40aa-b94a-81ac7e7e4728.v2ep.pt,cff103b1-4512-40aa-b94a-81ac7e7e4728,1667655217,True,2440079,201,201,0,0,199,179,0.005527777777777777,256,3,90,10.610038757324219,13.164032936096191,8.164790153503418,0.0,211.1397705078125,52.545806417067,148.541656333495,1,0.0,0.7537688612937927,0.24623115360736847,32,82,49,0,16,102,48,0,4,25,0,1,1,0,0
cff8dde5-6e26-4ffe-9d38-eef04f016916.v2ep.pt,cff8dde5-6e26-4ffe-9d38-eef04f016916,1667655224,True,2275279,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.267805099487305,14.50195026397705,5.280097484588623,0.0,224.2293212890625,16.137810895394185,20.944460901142282,0,0.0,0.4673366844654083,0.5326633453369141,85,0,0,32,62,85,0,0,32,62,0,1,0,0,0
d013c4b2-a45c-48e4-b91f-63383eaf985a.v2ep.pt,d013c4b2-a45c-48e4-b91f-63383eaf985a,1680879923,True,2548303,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.166927337646484,13.118757247924805,0.0,0.08542713522911072,162.5218505859375,121.33519603901499,122.25787263361367,1,0.10050251334905624,0.6683416962623596,0.23115578293800354,43,0,68,42,26,54,0,54,39,32,1,1,1,0,0
d03bed94-46f3-4e50-acf2-4f18a9950c8f.v2ep.pt,d03bed94-46f3-4e50-acf2-4f18a9950c8f,1680880482,True,3406671,201,201,0,0,199,179,0.005527777777777777,256,3,90,18.832181930541992,22.28023338317871,16.07525634765625,0.0,374.76042480468755,74.2047734072843,77.81836694994959,0,0.0,0.0,1.0,67,71,0,14,27,99,0,0,28,52,0,1,1,0,0
d04107b1-0a5f-42a5-88d6-aaab854a5619.v2ep.pt,d04107b1-0a5f-42a5-88d6-aaab854a5619,1680880689,True,2229199,201,201,0,0,199,179,0.005527777777777777,256,3,90,17.110883712768555,21.840744018554688,10.513813018798828,0.0,340.506591796875,19.015205668180478,69.28981026167816,1,0.0,0.18090452253818512,0.8190954923629761,63,23,31,62,0,67,0,19,93,0,0,0,1,0,0
d047ebc1-6404-4cda-b43d-258657b1e89b.v2ep.pt,d047ebc1-6404-4cda-b43d-258657b1e89b,1680880695,True,2690575,201,201,0,0,199,179,0.005527777777777777,256,3,90,10.955021858215332,18.255142211914062,0.44263625144958496,0.005025125574320555,218.00493164062502,9.256777797199861,140.10238387805398,1,0.02010050229728222,0.43718594312667847,0.5427135825157166,8,54,52,0,65,12,36,26,9,96,1,1,1,0,0
d0503265-da71-4dc7-9c56-198812cc308f.v2ep.pt,d0503265-da71-4dc7-9c56-198812cc308f,1680880944,True,2540623,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.4784016609191895,8.63424301147461,1.8015332221984863,0.0,128.9201904296875,68.35529694924784,121.78266905229921,1,0.0,1.0,0.0,73,26,62,18,0,102,14,41,22,0,0,0,1,0,0
d05505da-79a5-4596-85c5-5d78fff69ed5.v2ep.pt,d05505da-79a5-4596-85c5-5d78fff69ed5,1680880949,True,2532751,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.378288269042969,22.880359649658203,6.657968044281006,0.0,246.32792968750002,15.949939712083816,112.70111292806686,1,0.0,0.5477386713027954,0.4522612988948822,1,32,56,54,36,3,28,16,87,45,0,1,1,0,0
d0579bf2-c286-461f-b588-0e3eee5c8c03.v2ep.pt,d0579bf2-c286-461f-b588-0e3eee5c8c03,1680880951,True,3263375,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.748111724853516,13.53139591217041,10.542756080627441,0.0,233.7874267578125,3.2863318587732953,9.417997582368843,0,0.0,0.6633166074752808,0.3366834223270416,136,0,0,20,23,136,0,0,20,23,0,1,0,0,0
d058b1bd-3c0d-4ea9-a195-bb9494c32df5.v2ep.pt,d058b1bd-3c0d-4ea9-a195-bb9494c32df5,1680880952,True,2676559,201,201,0,0,199,179,0.005527777777777777,256,3,90,15.608027458190918,17.592803955078125,13.781846046447754,0.0,310.599755859375,74.55644618726993,97.01884832955584,1,0.0,0.0,1.0,96,71,0,0,12,141,0,0,0,38,0,1,1,0,0
d059c39f-5e2d-4c74-9e84-21e587c3619a.v2ep.pt,d059c39f-5e2d-4c74-9e84-21e587c3619a,1680880953,True,3544655,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.346130132675171,12.269050598144531,0.0,0.572864294052124,66.58798828125,0.3566314973230458,10.779213302817363,0,0.5829145908355713,0.34170854091644287,0.07537688314914703,104,0,0,0,75,94,0,10,0,75,1,1,0,0,0
d059d376-55d4-48e3-8563-2883af905dc7.v2ep.pt,d059d376-55d4-48e3-8563-2883af905dc7,1680880953,True,2228687,201,201,0,0,199,179,0.005527777777777777,256,3,90,15.609919548034668,18.31070899963379,7.904473781585693,0.0,310.63740234375,18.022369370427427,25.8513234423928,0,0.0,0.17587940394878387,0.8241205811500549,82,0,20,0,77,102,0,0,0,77,0,1,1,0,0
d060fe22-5442-4b82-aec6-19e784ddf5a0.v2ep.pt,d060fe22-5442-4b82-aec6-19e784ddf5a0,1680881200,True,1899471,201,201,0,0,199,179,0.005527777777777777,256,3,90,4.169511318206787,10.848149299621582,0.0,0.29145729541778564,82.97327270507813,87.5734275376694,88.86843823449298,1,0.4422110617160797,0.5577889680862427,0.0,105,0,46,28,0,101,0,52,26,0,1,0,1,0,0
d06985ff-662c-4541-b04c-9d71f9ef43b6.v2ep.pt,d06985ff-662c-4541-b04c-9d71f9ef43b6,1680881209,True,2750991,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.762264251708984,14.992436408996582,8.657673835754395,0.0,253.9690673828125,6.562664320601692,8.212797042941752,0,0.0,0.3467336595058441,0.6532663106918335,160,0,0,0,19,160,0,0,0,19,0,1,0,0,0
d080c859-92db-461a-8a87-51f44e22628e.v2ep.pt,d080c859-92db-461a-8a87-51f44e22628e,1680881712,True,3816015,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.2141506671905518,6.060578346252441,0.0016718015540391207,0.1557788997888565,63.9615966796875,0.24182967775347147,8.630299186147951,0,0.22110553085803986,0.7788944840431213,0.0,89,0,0,50,40,89,0,0,50,40,1,1,0,0,0
d08641f3-a6c1-4b25-9d25-a68c23552dcd.v2ep.pt,d08641f3-a6c1-4b25-9d25-a68c23552dcd,1680881718,True,3254223,201,201,0,0,199,179,0.005527777777777777,256,3,90,8.88147258758545,24.921878814697266,0.0,0.13567839562892914,176.74130859375,107.41375420853326,110.13134987549793,1,0.18592964112758636,0.48241207003593445,0.3316583037376404,13,55,0,89,22,0,107,0,72,0,1,1,1,0,0
d0869ed5-a9f3-43c9-9c7a-dc633c63ce73.v2ep.pt,d0869ed5-a9f3-43c9-9c7a-dc633c63ce73,1680881718,True,3196239,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.894231796264648,14.390156745910645,11.014013290405273,0.0,256.59521484375,21.208215486131493,61.656103977326765,1,0.0,0.36180904507637024,0.6381909251213074,103,44,20,12,0,154,0,0,25,0,0,0,1,0,0
d09391da-50c5-4aa1-aa16-08ed9db3f395.v2ep.pt,d09391da-50c5-4aa1-aa16-08ed9db3f395,1680881971,True,1984335,200,200,0,0,198,178,0.0055000000000000005,256,3,90,7.930732727050781,9.51855182647705,6.185945510864258,0.0,157.02850341796875,73.56340498384178,102.94336807600324,1,0.0,1.0,0.0,96,0,57,25,0,103,0,48,27,0,0,0,1,0,0
d0aa9e5b-3af0-48fb-b921-8b204cb4ef71.v2ep.pt,d0aa9e5b-3af0-48fb-b921-8b204cb4ef71,1680892257,True,3754319,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.9103307723999023,9.148228645324707,0.0,0.44723618030548096,77.81558227539062,1.4253511967549408,8.700213002492202,0,0.4623115658760071,0.5376884341239929,0.0,117,0,0,0,62,117,0,0,0,62,1,1,0,0,0
d0ac7b05-8939-454d-8759-ef9aaf816cd2.v2ep.pt,d0ac7b05-8939-454d-8759-ef9aaf816cd2,1680892259,True,2208207,201,201,0,0,199,179,0.005527777777777777,256,3,90,16.01873207092285,18.275745391845703,13.999960899353027,0.0,318.7727783203125,16.623532968030474,19.259494214035154,0,0.0,0.0,1.0,147,0,0,32,0,147,0,0,32,0,0,0,0,0,0
d0b660cc-4975-40e7-a17e-f7d95f90ea6d.v2ep.pt,d0b660cc-4975-40e7-a17e-f7d95f90ea6d,1680892470,True,3321295,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.7932612895965576,5.655744552612305,0.09146101027727127,0.14572864770889282,75.48590087890625,2.305967486444685,5.364922347748256,0,0.2010050266981125,0.7989949584007263,0.0,108,0,0,37,34,108,0,0,37,34,1,1,0,0,0
d0bdb589-d286-4293-9646-534e49d3f7d8.v2ep.pt,d0bdb589-d286-4293-9646-534e49d3f7d8,1680892516,True,1640015,201,201,0,0,199,179,0.005527777777777777,256,3,90,2.8722612857818604,9.018993377685547,0.0,0.47236180305480957,57.15800170898438,58.024820244711144,114.75228703771339,1,0.48241207003593445,0.5175879597663879,0.0,84,32,23,15,25,72,51,25,6,25,1,1,1,0,0
d0d9ca49-456b-4756-8e97-2364ca47b3f7.v2ep.pt,d0d9ca49-456b-4756-8e97-2364ca47b3f7,1680892985,True,2468623,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.743889808654785,5.368500709533691,2.127804756164551,0.0,74.50340576171875,98.80252491054799,105.61692268319968,1,0.0,1.0,0.0,101,0,50,0,28,96,0,55,0,28,0,1,1,0,0
d0e72824-7e51-4f44-a210-46626b4ced3f.v2ep.pt,d0e72824-7e51-4f44-a210-46626b4ced3f,1680893239,True,2204623,201,201,0,0,199,179,0.005527777777777777,256,3,90,13.702798843383789,17.778478622436523,10.478570938110352,0.0,272.685693359375,86.72110872171102,101.30644493951799,1,0.0,0.32663315534591675,0.6733668446540833,34,0,64,25,56,41,0,44,35,59,0,1,1,0,0
d0ede8b4-b82d-4f88-8428-3510afaaa4c8.v2ep.pt,d0ede8b4-b82d-4f88-8428-3510afaaa4c8,1680893284,True,3784271,201,201,0,0,199,179,0.005527777777777777,256,3,90,2.961728096008301,7.204915523529053,0.6533548831939697,0.0,58.938391113281256,14.908253901386832,180.34976533597435,1,0.2713567912578583,0.7286432385444641,0.0,70,43,31,14,21,38,88,31,14,8,0,1,1,0,0
d0fc3930-84ac-42c3-bbf8-13fe869176e0.v2ep.pt,d0fc3930-84ac-42c3-bbf8-13fe869176e0,1680893539,True,2725071,201,201,0,0,199,179,0.005527777777777777,256,3,90,14.213399887084961,15.027963638305664,12.642501831054688,0.0,282.84665527343753,93.0009075880258,93.39156708779385,0,0.0,0.0,1.0,97,82,0,0,0,179,0,0,0,0,0,0,1,0,0
d10e4278-a58a-49c8-abfc-dad6dc7a54cd.v2ep.pt,d10e4278-a58a-49c8-abfc-dad6dc7a54cd,1680945253,True,3095631,201,201,0,0,199,179,0.005527777777777777,256,3,90,1.7430646419525146,5.17722749710083,0.0,0.4623115658760071,34.6869873046875,175.47571502349658,175.65216613051467,1,0.5477386713027954,0.4522612988948822,0.0,84,93,0,0,2,74,105,0,0,0,1,1,1,0,0
d116a955-3abb-4f0c-b645-ea554902ebfa.v2ep.pt,d116a955-3abb-4f0c-b645-ea554902ebfa,1680945462,True,3947215,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.268352508544922,7.5073394775390625,0.0,0.32663315534591675,65.04021606445313,1.480470823356944,55.930329075348396,1,0.39698493480682373,0.6030150651931763,0.0,96,22,23,30,8,90,30,22,29,8,1,1,1,0,0
d11a3bf1-8a84-496a-bb30-f0671cfa7892.v2ep.pt,d11a3bf1-8a84-496a-bb30-f0671cfa7892,1680945505,True,2922063,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.443187713623047,12.334012985229492,10.156271934509277,0.0,227.71943359375,102.06934291886256,212.05514829333669,1,0.0,0.8442211151123047,0.1557788997888565,33,41,105,0,0,107,9,63,0,0,0,0,1,0,0
d11eea84-0179-46fc-a273-da9ed7c75405.v2ep.pt,d11eea84-0179-46fc-a273-da9ed7c75405,1680945509,True,2976719,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.019564390182495,7.536635398864746,0.0,0.4070351719856262,60.089331054687506,66.70675566098438,68.1113430826625,1,0.43216079473495483,0.5678392052650452,0.0,88,0,61,30,0,78,0,80,21,0,1,0,1,0,0
d131469f-65ab-4fa5-947b-40058c2bf8b8.v2ep.pt,d131469f-65ab-4fa5-947b-40058c2bf8b8,1680945969,True,2059343,201,201,0,0,199,179,0.005527777777777777,256,3,90,6.187193870544434,8.028124809265137,3.109793186187744,0.0,123.12515869140626,89.18443010625445,89.82324403894741,1,0.0,1.0,0.0,95,0,54,5,25,95,0,53,7,24,0,1,1,0,0
d136d1f3-9f2a-4ae3-ac6e-56d4b6b430e3.v2ep.pt,d136d1f3-9f2a-4ae3-ac6e-56d4b6b430e3,1680945974,True,1685455,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.255475044250488,16.466110229492188,6.130256175994873,0.0,223.9839599609375,21.80629417061449,122.5190727278533,1,0.0,0.4974874258041382,0.5025125741958618,58,35,39,47,0,62,33,26,58,0,0,0,1,0,0
d13d2628-86a9-4325-9e47-4f1be5f89601.v2ep.pt,d13d2628-86a9-4325-9e47-4f1be5f89601,1680946020,True,2664399,201,201,0,0,199,179,0.005527777777777777,256,3,90,10.45008373260498,13.941896438598633,2.5622360706329346,0.0,207.9566650390625,73.07424732605297,76.51434723361076,1,0.0,0.356783926486969,0.643216073513031,102,0,44,33,0,102,0,41,36,0,0,0,1,0,0
d141fe19-d2ec-452b-9435-4b635438fcc3.v2ep.pt,d141fe19-d2ec-452b-9435-4b635438fcc3,1680946225,True,1950095,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.350894927978516,13.487329483032227,9.25015926361084,0.0,225.8828125,27.957603518262992,33.35110337749858,0,0.0,0.7085427045822144,0.29145729541778564,107,0,0,42,30,107,0,0,42,30,0,1,0,0,0
d1549d5e-3efc-4a65-b73b-cb72fcd54218.v2ep.pt,d1549d5e-3efc-4a65-b73b-cb72fcd54218,1680946484,True,3847887,201,201,0,0,199,179,0.005527777777777777,256,3,90,2.0063273906707764,5.720058917999268,0.0,0.45728641748428345,39.925915527343754,79.32879498300622,100.96090566940704,1,0.4673366844654083,0.5326633453369141,0.0,103,0,50,26,0,68,46,53,12,0,1,0,1,0,0
d15ff02e-4c32-4868-8d9c-7fd057b95fd2.v2ep.pt,d15ff02e-4c32-4868-8d9c-7fd057b95fd2,1680946534,True,2094031,200,200,0,0,198,178,0.0055000000000000005,256,3,90,22.021533966064453,26.468141555786133,17.489910125732422,0.0,436.0263671875,0.710790466166547,12.098341397600265,0,0.0,0.0,1.0,81,0,0,88,9,81,0,0,88,9,0,1,0,0,0
d16b7c11-9125-403b-a0a0-18b916b2108c.v2ep.pt,d16b7c11-9125-403b-a0a0-18b916b2108c,1680946786,True,2398479,201,201,0,0,199,179,0.005527777777777777,256,3,90,22.24714469909668,27.682262420654297,18.80824851989746,0.0,442.7181640625,38.2567364846985,42.41276999086786,0,0.0,0.0,1.0,73,51,0,3,52,86,0,0,41,52,0,1,1,0,0
d16d3da1-7add-4663-974a-98c887014f9f.v2ep.pt,d16d3da1-7add-4663-974a-98c887014f9f,1680946788,True,2840207,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.91057014465332,9.711731910705566,6.342521667480469,0.0,157.42034912109375,39.03338363484231,58.551181942909004,1,0.0,1.0,0.0,84,0,33,44,18,87,0,26,44,22,0,1,1,0,0
d17650be-7cc3-46fe-92d0-c4631798577a.v2ep.pt,d17650be-7cc3-46fe-92d0-c4631798577a,1680946998,True,1732943,201,201,0,0,199,179,0.005527777777777777,256,3,90,11.273335456848145,16.38159942626953,0.7053018808364868,0.0,224.33937988281252,43.97573583902022,72.3218268568952,1,0.04020100459456444,0.3819095492362976,0.5778894424438477,78,48,0,53,0,78,44,0,57,0,0,0,1,0,0
d180f68a-b664-4ecc-8d10-5c0356b27c65.v2ep.pt,d180f68a-b664-4ecc-8d10-5c0356b27c65,1680947248,True,3439247,201,201,0,0,199,179,0.005527777777777777,256,3,90,13.511212348937988,16.236181259155273,10.788901329040527,0.0,268.8731201171875,103.08486227484923,219.85245126868824,1,0.0,0.356783926486969,0.643216073513031,32,83,33,0,31,59,75,6,0,39,0,1,1,0,0
d186eab1-8257-4cb7-8e33-d3697e327bad.v2ep.pt,d186eab1-8257-4cb7-8e33-d3697e327bad,1680947254,True,2914959,201,201,0,0,199,179,0.005527777777777777,256,3,90,14.571650505065918,19.044631958007812,6.913539409637451,0.0,289.9758544921875,35.43208443268305,41.87814376377428,1,0.0,0.2512562870979309,0.7487437129020691,62,0,26,69,22,62,0,20,75,22,0,1,1,0,0
d188a99c-f402-4cbf-89aa-e33e4845db4e.v2ep.pt,d188a99c-f402-4cbf-89aa-e33e4845db4e,1680947256,True,1803663,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.2253763675689697,7.913968563079834,0.0,0.34170854091644287,64.18499145507813,36.23657143388383,101.82305312758106,1,0.45728641748428345,0.5427135825157166,0.0,75,50,28,19,7,6,44,113,16,0,1,1,1,0,0
d18966d2-6492-46d8-a5fa-c3a3d44cd5b1.v2ep.pt,d18966d2-6492-46d8-a5fa-c3a3d44cd5b1,1680947257,True,2347535,201,201,0,0,199,179,0.005527777777777777,256,3,90,7.112920761108398,15.062359809875488,0.0,0.3316583037376404,141.547119140625,89.12370972453304,95.41846670513016,1,0.3467336595058441,0.37185928225517273,0.28140702843666077,71,40,0,18,50,67,48,0,14,50,1,1,1,0,0
d19abfc1-e461-492b-b610-d4533a00ea6a.v2ep.pt,d19abfc1-e461-492b-b610-d4533a00ea6a,1680947553,True,3035023,201,201,0,0,199,179,0.005527777777777777,256,3,90,12.137866020202637,13.354270935058594,9.08102798461914,0.0,241.5435302734375,8.382103772088028,196.99046939957825,1,0.0,0.3216080367565155,0.6783919334411621,39,77,59,4,0,113,20,20,15,11,0,0,1,0,0
d19ef0fc-d1ad-4ded-8d87-3a2b76d9e921.v2ep.pt,d19ef0fc-d1ad-4ded-8d87-3a2b76d9e921,1680947557,True,3410447,201,201,0,0,199,179,0.005527777777777777,256,3,90,2.72636342048645,7.270478248596191,0.0,0.3366834223270416,54.254632568359376,14.344148577835478,73.77712160297148,1,0.37688443064689636,0.623115599155426,0.0,42,21,23,4,89,25,40,23,2,89,1,1,1,0,0
d1a9f730-160e-4f82-b056-e80dd1a79170.v2ep.pt,d1a9f730-160e-4f82-b056-e80dd1a79170,1680957753,True,2662543,201,201,0,0,199,179,0.005527777777777777,256,3,90,15.57592487335205,19.096529006958008,11.206920623779297,0.0,309.96091308593753,35.12349648598187,84.44436078453565,0,0.0,0.14572864770889282,0.8542713522911072,31,76,22,50,0,85,0,0,94,0,0,0,1,0,0
d1ba2e54-e594-4d11-b9db-3b820d83fd79.v2ep.pt,d1ba2e54-e594-4d11-b9db-3b820d83fd79,1680958049,True,4023375,201,201,0,0,199,179,0.005527777777777777,256,3,90,3.1486470699310303,7.9660749435424805,0.0,0.402010053396225,62.658074951171876,86.60102033572385,91.85410516600231,1,0.4170854389667511,0.5829145908355713,0.0,73,59,0,47,0,68,53,13,45,0,1,0,1,0,0
d1bc1e44-00cc-45ed-a694-234087a1a1eb.v2ep.pt,d1bc1e44-00cc-45ed-a694-234087a1a1eb,1680958051,True,2315983,200,200,0,0,198,178,0.0055000000000000005,256,3,90,16.31603240966797,17.093875885009766,13.820368766784668,0.0,323.0574462890625,18.68377756889478,20.877566028411174,0,0.0,0.0,1.0,122,0,0,42,14,122,0,0,42,14,0,1,0,0,0
