file,episode_id,T_out,nlab,mean_v,stop_frac,net_head,cum_head,junction,stopped,city,hw,lk,tl,tr,ac,bs,lk2,tl2,tr2,ac2,bs2,has_stop,has_brake,has_turn
ep_00561.pt,862009395,199,179,25.69060707092285,0.0,0.14994997303845994,7.372232982544963,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00562.pt,862009653,199,179,16.978729248046875,0.0,16.40171574454514,16.741626938779994,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00563.pt,862019940,199,179,10.833724021911621,0.0,0.3672046301582255,3.202771324467359,0,0.0,1.0,0.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00564.pt,862020146,199,179,6.512624263763428,0.04522613063454628,77.0043859858025,110.47086491876094,1,0.08040200918912888,0.9195979833602905,0.0,27,65,10,39,38,24,71,0,39,45,1,1,1
ep_00565.pt,862020705,199,179,15.35323715209961,0.0,0.11835351793798095,2.1198858126968574,0,0.0,0.18090452253818512,0.8190954923629761,70,0,0,0,109,70,0,0,0,109,0,1,0
ep_00566.pt,862021170,199,179,9.419601440429688,0.0,22.327943038285042,41.77078685040002,1,0.0,1.0,0.0,84,0,35,13,47,97,0,6,20,56,0,1,1
ep_00567.pt,862021173,199,179,11.58475112915039,0.0,0.24674741395588065,86.90648005578517,1,0.0,0.5577889680862427,0.4422110617160797,33,23,33,53,37,33,21,16,61,48,0,1,1
ep_00568.pt,862072882,199,179,2.103330373764038,0.37688443064689636,44.72212525114087,54.543226937945526,1,0.4271356761455536,0.572864294052124,0.0,82,14,0,30,53,82,15,0,29,53,1,1,1
ep_00569.pt,862074465,199,179,21.35118293762207,0.0,41.81899432556197,41.81895334442695,0,0.0,0.0,1.0,132,0,26,0,21,158,0,0,0,21,0,1,1
ep_00570.pt,862074928,199,179,7.00203800201416,0.14572864770889282,1.058952528918777,9.061721254882636,0,0.18090452253818512,0.8190954923629761,0.0,70,0,0,47,62,70,0,0,47,62,1,1,0
ep_00571.pt,862074982,199,179,24.59150505065918,0.0,18.650774094825277,21.454266220792032,0,0.0,0.01005025114864111,0.9899497628211975,0,0,0,179,0,0,0,0,179,0,0,0,0
ep_00572.pt,862075189,199,179,3.8500406742095947,0.0,1.5944803409827966,20.18431548803322,0,0.08542713522911072,0.9145728349685669,0.0,105,0,0,45,29,105,0,0,45,29,0,1,0
ep_00573.pt,862138418,199,179,17.74011993408203,0.0,47.863015061727914,48.67243345950944,0,0.0,0.0,1.0,83,0,0,12,84,83,0,0,12,84,0,1,0
ep_00574.pt,862138978,197,177,27.118562698364258,0.0,4.866619066660805,14.614132295347742,0,0.0,0.0,1.0,156,0,0,0,21,156,0,0,0,21,0,1,0
ep_00575.pt,862139237,199,179,5.456563949584961,0.0,3.16030120820822,8.754171496935303,0,0.0,1.0,0.0,128,0,0,33,18,128,0,0,33,18,0,1,0
ep_00576.pt,862140209,199,179,15.222933769226074,0.0,13.923736774042853,17.467006689013687,0,0.0,0.0,1.0,151,0,0,28,0,151,0,0,28,0,0,0,0
ep_00577.pt,862140211,199,179,14.30014419555664,0.0,12.185576573679668,15.114279727511096,0,0.0,0.0,1.0,161,0,0,0,18,161,0,0,0,18,0,1,0
ep_00578.pt,862140472,199,179,4.888370037078857,0.17085427045822144,3.062479238915297,129.50631526764133,1,0.20603014528751373,0.7939698696136475,0.0,27,36,51,65,0,33,32,41,73,0,1,0,1
ep_00579.pt,862151473,199,179,11.302952766418457,0.0,39.28554055862084,44.59375867587965,0,0.0,0.6130653023719788,0.38693466782569885,92,0,29,36,22,100,0,0,57,22,0,1,1
ep_00580.pt,862151989,199,179,28.344470977783203,0.0,25.196745433095458,25.196759093473798,0,0.0,0.0,1.0,137,0,0,42,0,137,0,0,42,0,0,0,0
ep_00581.pt,862152036,199,179,11.110450744628906,0.0,22.544883506702988,43.38317594738659,1,0.0,0.5075376629829407,0.49246230721473694,54,14,0,111,0,56,12,0,111,0,0,0,1
ep_00582.pt,862204001,199,179,3.381437301635742,0.0,85.826340280061,87.41789730007903,1,0.04020100459456444,0.9597989916801453,0.0,41,38,0,36,64,41,39,0,36,63,0,1,1
ep_00583.pt,862204262,198,178,3.4758996963500977,0.3333333432674408,82.53287770379421,82.9165157690955,1,0.3888888955116272,0.6111111044883728,0.0,42,57,0,33,46,42,52,0,38,46,1,1,1
ep_00584.pt,862204728,199,179,12.169051170349121,0.0,23.87062322460246,83.96716278798354,1,0.0,0.44723618030548096,0.552763819694519,42,28,45,38,26,78,10,0,51,40,0,1,1
ep_00585.pt,862205796,199,179,7.4785966873168945,0.1658291518688202,50.793753611932004,106.74091227339531,1,0.21105527877807617,0.572864294052124,0.21608039736747742,25,31,43,79,1,25,0,44,109,1,1,1,1
ep_00586.pt,862206049,199,179,5.181820869445801,0.0,1.3904489300961758,24.6625699984871,0,0.0,1.0,0.0,66,0,0,65,48,66,0,0,65,48,0,1,0
ep_00587.pt,862206258,199,179,13.201573371887207,0.0,6.080780814278952,11.059428643706307,0,0.0,0.2613065242767334,0.7386934757232666,95,0,0,40,44,95,0,0,40,44,0,1,0
ep_00588.pt,862206264,199,179,4.278380393981934,0.0,96.61096309270101,100.93182272392113,1,0.0,1.0,0.0,92,53,0,0,34,93,58,0,0,28,0,1,1
ep_00589.pt,862216499,199,179,8.400424003601074,0.0,1.6507064582303417,3.88895944924352,0,0.0,0.9899497628211975,0.01005025114864111,76,0,0,42,61,76,0,0,42,61,0,1,0
ep_00590.pt,862217011,199,179,16.324953079223633,0.0,4.1933126786592885,15.756016981168814,1,0.0,0.3065326511859894,0.6934673190116882,15,0,0,164,0,15,0,0,164,0,0,0,0
ep_00591.pt,862217058,199,179,11.192289352416992,0.02512562833726406,0.5074147534402472,14.745736380275549,0,0.060301508754491806,0.37688443064689636,0.5628140568733215,18,0,0,101,60,18,0,0,101,60,1,1,0
ep_00592.pt,862217525,199,179,34.38798904418945,0.0,6.847046076884342,6.846950454235962,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00593.pt,862217778,199,179,7.844029903411865,0.0,28.722407120386002,104.60389634626006,1,0.0,1.0,0.0,35,25,41,0,78,70,28,0,0,81,0,1,1
ep_00594.pt,862269752,199,179,6.227778434753418,0.07035175710916519,0.9617862577861755,12.58247886634911,1,0.22110553085803986,0.7537688612937927,0.02512562833726406,68,0,0,74,37,43,0,27,74,35,1,1,0
ep_00595.pt,862270054,199,179,14.630569458007812,0.0,7.315897582270698,26.655947047376984,0,0.0,0.07035175710916519,0.929648220539093,115,0,0,43,21,115,0,0,43,21,0,1,0
ep_00596.pt,862270307,199,179,3.3149845600128174,0.34170854091644287,0.7637790737475059,1.9092154579369842,0,0.3919597864151001,0.6080402135848999,0.0,72,0,0,0,107,72,0,0,0,107,1,1,0
ep_00597.pt,862270820,199,179,2.5876810550689697,0.0,114.99425331925026,225.33598668156293,1,0.15075376629829407,0.8492462038993835,0.0,13,24,127,15,0,9,26,132,12,0,0,0,1
ep_00598.pt,862271331,199,179,17.52310562133789,0.0,13.96482719208965,18.171568022657183,0,0.0,0.0,1.0,137,0,0,19,23,137,0,0,19,23,0,1,0
ep_00599.pt,862271541,199,179,13.44189739227295,0.0,1.7790457127348813,10.409891314016434,0,0.0,0.0,1.0,156,0,0,17,6,156,0,0,17,6,0,1,0
ep_00600.pt,862282083,199,179,11.48258113861084,0.0,9.602153142770726,9.602057520122345,0,0.0,0.44723618030548096,0.552763819694519,68,0,0,0,111,68,0,0,0,111,0,1,0
ep_00601.pt,862282084,199,179,3.8280375003814697,0.005025125574320555,63.99299856033326,98.74108052877456,1,0.07537688314914703,0.9246231317520142,0.0,56,19,91,11,2,58,16,94,10,1,1,1,1
ep_00602.pt,862282085,199,179,12.77535629272461,0.0,0.6335956681670628,13.82505420091451,0,0.0,0.25628140568733215,0.7437185645103455,113,0,0,39,27,113,0,0,39,27,0,1,0
ep_00603.pt,862282290,199,179,3.847536087036133,0.20603014528751373,89.27476618821704,89.47143465517838,1,0.35175880789756775,0.5829145908355713,0.06532663106918335,56,72,0,46,5,6,126,0,47,0,1,1,1
ep_00604.pt,862282337,199,179,2.8175158500671387,0.16080401837825775,0.5556085682238573,15.38990518127779,1,0.24623115360736847,0.7537688612937927,0.0,24,0,0,77,78,24,0,0,77,78,1,1,0
ep_00605.pt,862282809,199,179,3.7645673751831055,0.2010050266981125,0.06955864650740985,7.514860992793169,1,0.2512562870979309,0.7487437129020691,0.0,81,0,0,76,22,81,9,0,67,22,1,1,0
ep_00606.pt,862282809,199,179,4.992999076843262,0.3819095492362976,3.2832036321334295,6.420254876406926,0,0.39698493480682373,0.6030150651931763,0.0,92,0,0,87,0,92,0,0,87,0,1,0,0
ep_00607.pt,862283365,199,179,28.88871192932129,0.0,22.189577066078925,26.98061325938437,0,0.0,0.0,1.0,73,0,15,91,0,73,0,0,106,0,0,0,1
ep_00608.pt,862335792,199,179,3.6168148517608643,0.0,0.6956684273441387,4.031546478356706,0,0.09045226126909256,0.909547746181488,0.0,114,0,0,26,39,114,0,0,26,39,0,1,0
ep_00609.pt,862335843,199,179,26.707612991333008,0.0,0.40050863255120767,3.87282654242395,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00610.pt,862336052,199,179,28.18394660949707,0.0,20.753461491192045,26.100270177261425,0,0.0,0.0,1.0,152,21,0,6,0,173,0,0,6,0,0,0,1
ep_00611.pt,862336053,199,179,5.366566181182861,0.0,52.83704568327634,61.487029474612264,1,0.0,0.9246231317520142,0.07537688314914703,47,44,0,34,54,44,42,0,34,59,0,1,1
ep_00612.pt,862336102,199,179,14.651509284973145,0.0,14.983181076581872,39.57291393775996,0,0.0,0.0,1.0,102,0,30,15,32,122,0,0,23,34,0,1,1
ep_00613.pt,862336357,199,179,12.16776180267334,0.0,53.50359018399954,55.69851245491816,1,0.0,0.4673366844654083,0.5326633453369141,85,0,35,33,26,85,0,23,39,32,0,1,1
ep_00614.pt,862337330,199,179,23.451515197753906,0.0,36.86410189406792,37.43558382192289,0,0.0,0.0,1.0,67,0,0,0,112,67,0,0,0,112,0,1,0
ep_00615.pt,862347827,199,179,4.83304500579834,0.0,36.466147752266295,129.44929684845008,1,0.0,1.0,0.0,35,52,24,31,37,40,48,23,31,37,0,1,1
ep_00616.pt,862348344,199,179,4.891290664672852,0.0,120.56470971950253,156.71302144893147,1,0.0,1.0,0.0,20,110,14,22,13,25,105,15,22,12,0,1,1
ep_00617.pt,862348345,199,179,5.204005718231201,0.08542713522911072,25.71133188516422,153.93760140045345,1,0.14070351421833038,0.8592965006828308,0.0,53,46,51,3,26,61,27,58,5,28,1,1,1
ep_00618.pt,862348595,197,177,21.97578239440918,0.0,0.8557680614892376,2.2061237811574386,0,0.0,0.0,1.0,177,0,0,0,0,177,0,0,0,0,0,0,0
ep_00619.pt,875573817,199,179,24.136781692504883,0.0,2.5796668268654357,2.708894005962077,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00620.pt,875574064,199,179,23.836837768554688,0.0,0.3457168550293654,3.8238131049399384,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00621.pt,875574838,199,179,31.792112350463867,0.0,11.35572224990146,11.3556676083881,0,0.0,0.0,1.0,94,0,0,61,24,94,0,0,61,24,0,1,0
ep_00622.pt,875575093,199,179,30.211217880249023,0.0,0.0639578913879994,2.463444327948499,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00623.pt,875586359,200,180,7.803985595703125,0.0,2.665904795326017,21.67861061427027,0,0.0,1.0,0.0,176,4,0,0,0,180,0,0,0,0,0,0,1
ep_00624.pt,875639344,199,179,3.0169849395751953,0.21608039736747742,22.800154996743043,23.72940223332328,1,0.3216080367565155,0.6783919334411621,0.0,74,0,7,56,42,57,0,34,56,32,1,1,1
ep_00625.pt,875639395,199,179,21.792497634887695,0.0,6.862605247813631,11.026165622448344,0,0.0,0.0,1.0,165,0,0,14,0,165,0,0,14,0,0,0,0
ep_00626.pt,875639860,199,179,14.103053092956543,0.0,17.133310966923545,17.17955134760453,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00627.pt,875640369,199,179,3.4044106006622314,0.0,71.893437392152,116.72957216091872,1,0.06532663106918335,0.9346733689308167,0.0,78,15,56,0,30,72,22,62,0,23,0,1,1
ep_00628.pt,875651376,199,179,25.000957489013672,0.0,24.392886809298318,24.52320681866216,0,0.0,0.0,1.0,150,0,0,0,29,150,0,0,0,29,0,1,0
ep_00629.pt,875651383,197,177,4.989050388336182,0.0,1.1973594822599154,8.449189890115893,0,0.0,1.0,0.0,84,0,0,58,35,84,0,0,58,35,0,1,0
ep_00630.pt,875651684,199,179,30.931865692138672,0.0,15.878181744663662,15.878250046555362,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00631.pt,875652193,198,178,3.5449302196502686,0.0,1.8567186239762663,5.354116988481295,0,0.0,1.0,0.0,169,0,0,0,9,169,0,0,0,9,0,1,0
ep_00632.pt,875652451,199,179,25.128616333007812,0.0,1.6179488709709604,2.68352668338465,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00633.pt,875704373,199,179,6.936458587646484,0.0,92.5413383097215,103.50345724832263,1,0.0,1.0,0.0,17,0,64,91,7,15,0,51,100,13,0,1,1
ep_00634.pt,875704421,199,179,5.004145622253418,0.2010050266981125,28.387386341596876,28.420198570369617,0,0.22110553085803986,0.7788944840431213,0.0,117,0,0,62,0,117,0,0,62,0,1,0,0
ep_00635.pt,875704633,199,179,7.230804443359375,0.0,97.5706046710878,122.72761206359213,1,0.0,0.8894472122192383,0.11055276542901993,32,83,0,56,8,32,81,0,56,10,0,1,1
ep_00636.pt,875705187,199,179,0.08972535282373428,0.929648220539093,0.04425962582168263,0.10517125283985634,0,0.9547738432884216,0.04522613063454628,0.0,170,0,0,0,9,170,0,0,0,9,1,1,0
ep_00637.pt,875706164,199,179,8.245591163635254,0.0,2.2129539703274514,8.907154073965248,0,0.0,1.0,0.0,119,0,0,60,0,119,0,0,60,0,0,0,0
ep_00638.pt,875706166,198,178,12.380943298339844,0.0,8.36131267625451,26.979629712143886,0,0.0,0.42424243688583374,0.5757575631141663,149,0,0,0,29,149,0,0,0,29,0,1,0
ep_00639.pt,875706210,199,179,2.0320146083831787,0.24623115360736847,6.562022282819711,6.679378593138869,0,0.4170854389667511,0.5829145908355713,0.0,85,0,0,60,34,85,0,0,60,34,1,1,0
ep_00640.pt,875706416,199,179,6.340855121612549,0.0,30.937956562598057,105.73673786162003,1,0.0,1.0,0.0,59,10,70,20,20,75,4,52,27,21,0,1,1
ep_00641.pt,875706416,199,179,3.6548287868499756,0.20603014528751373,20.034679703696582,22.595932340559663,0,0.29145729541778564,0.7085427045822144,0.0,93,0,19,67,0,98,0,0,81,0,1,0,1
ep_00642.pt,875716921,199,179,11.30367660522461,0.0,4.311324687138769,28.7973889370944,0,0.0,0.7386934757232666,0.2613065242767334,124,0,0,48,7,124,0,0,48,7,0,1,0
ep_00643.pt,875717173,199,179,4.047579765319824,0.0,90.97322249893494,100.66839598801208,1,0.07035175710916519,0.929648220539093,0.0,44,0,58,37,40,32,0,91,39,17,0,1,1
ep_00644.pt,875717433,199,179,12.93813419342041,0.0,7.983890083097945,9.97923422646879,0,0.0,0.2010050266981125,0.7989949584007263,148,0,0,13,18,148,0,0,13,18,0,1,0
ep_00645.pt,875717683,199,179,5.243436336517334,0.4422110617160797,68.79154796172573,74.90221768381265,1,0.45728641748428345,0.3366834223270416,0.20603014528751373,71,0,43,65,0,71,0,38,70,0,1,0,1
ep_00646.pt,875718196,199,179,4.541745185852051,0.14070351421833038,35.173083659356166,36.61676708384342,1,0.17587940394878387,0.8241205811500549,0.0,40,13,0,46,80,41,12,0,46,80,1,1,1
ep_00647.pt,875718246,199,179,6.825057506561279,0.0,10.812735871263786,11.493350561677216,0,0.0,1.0,0.0,89,0,0,33,57,89,0,0,33,57,0,1,0
ep_00648.pt,875770978,199,179,3.674436092376709,0.0,1.8092488092446777,36.72482067651302,1,0.08542713522911072,0.9145728349685669,0.0,106,0,3,34,36,75,39,16,22,27,0,1,1
ep_00649.pt,875771955,199,179,7.761786460876465,0.0,6.922355742672903,17.17912787587599,1,0.0,1.0,0.0,137,0,0,37,5,137,0,0,37,5,0,1,0
ep_00650.pt,875782709,199,179,14.228559494018555,0.0,35.22402321018612,51.46512022620924,1,0.0,0.0,1.0,136,0,31,0,12,153,0,0,0,26,0,1,1
ep_00651.pt,875783012,198,178,28.93035888671875,0.0,7.34887373558352,8.882920562790042,0,0.0,0.0,1.0,178,0,0,0,0,178,0,0,0,0,0,0,0
ep_00652.pt,875783225,199,179,22.48662757873535,0.0,15.767778566919576,17.76351886126228,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00653.pt,875835447,199,179,6.274209976196289,0.1658291518688202,84.35844383496605,100.56312911252384,1,0.20603014528751373,0.7085427045822144,0.08542713522911072,70,0,45,30,34,45,0,86,31,17,1,1,1
ep_00654.pt,875835698,199,179,11.242690086364746,0.0,39.303107805166114,39.52921438745022,0,0.0,0.8743718862533569,0.12562814354896545,163,0,16,0,0,164,0,0,15,0,0,0,1
ep_00655.pt,875836004,199,179,18.12415885925293,0.0,54.302476430080915,55.319013484253915,0,0.0,0.0,1.0,84,0,83,0,12,167,0,0,0,12,0,1,1
ep_00656.pt,875836465,199,179,14.468262672424316,0.0,0.27154100064302694,4.058512065199917,0,0.0,0.30150753259658813,0.6984924674034119,114,0,0,65,0,114,0,0,65,0,0,0,0
ep_00657.pt,875836727,199,179,17.212726593017578,0.0,7.672296853161963,17.358461322723844,0,0.0,0.23115578293800354,0.7688442468643188,23,0,0,109,47,23,0,0,109,47,0,1,0
ep_00658.pt,875837749,199,179,32.26616668701172,0.0,1.5494284132173926,4.669773014781038,0,0.0,0.0,1.0,64,0,0,83,32,64,0,0,83,32,0,1,0
ep_00659.pt,875848761,199,179,28.738985061645508,0.0,13.325343900858037,13.325371221614716,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00660.pt,875849266,198,178,10.341769218444824,0.0,26.01670964295549,36.340636196078144,1,0.0,0.8535353541374207,0.14646464586257935,114,9,0,55,0,114,7,0,57,0,0,0,1
ep_00661.pt,875902051,199,179,8.54414176940918,0.0,3.864070239907994,18.21793134674323,0,0.0,1.0,0.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00662.pt,875902052,199,179,18.734050750732422,0.0,4.492147115225686,7.5935720927883965,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00663.pt,875903283,199,179,2.205949068069458,0.43216079473495483,4.5423899867603,4.6869167895977695,0,0.4522612988948822,0.5477386713027954,0.0,117,0,0,0,62,117,0,0,0,62,1,1,0
ep_00664.pt,875913825,199,179,17.53425407409668,0.0,1.934801346567852,9.353971389089143,0,0.0,0.0,1.0,161,0,0,14,4,161,0,0,14,4,0,1,0
ep_00665.pt,875914033,199,179,5.907477378845215,0.23115578293800354,15.488806320459576,20.113035633854967,1,0.24623115360736847,0.7537688612937927,0.0,97,0,20,62,0,97,0,0,82,0,1,0,1
ep_00666.pt,875914341,199,179,23.361948013305664,0.0,12.29894405352354,12.2989986950369,0,0.0,0.0,1.0,104,0,0,0,75,104,0,0,0,75,0,1,0
ep_00667.pt,875914552,198,178,25.60061264038086,0.0,5.5002147348278685,20.33371904593808,0,0.0,0.0,1.0,120,0,0,58,0,120,0,0,58,0,0,0,0
ep_00668.pt,875914595,199,179,9.172083854675293,0.0,58.95380793410292,79.3299151340301,1,0.0,1.0,0.0,72,5,59,22,21,78,0,30,36,35,0,1,1
ep_00669.pt,875914802,199,179,23.968032836914062,0.0,1.4052021387034033,2.329135488109368,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00670.pt,875966769,199,179,27.734220504760742,0.0,3.6167490900618318,5.562355795896644,0,0.0,0.0,1.0,90,0,0,73,16,90,0,0,73,16,0,1,0
ep_00671.pt,875967334,199,179,3.7267251014709473,0.572864294052124,26.379802499233367,26.53699247279204,0,0.5829145908355713,0.286432147026062,0.1306532621383667,105,0,35,0,39,109,0,0,0,70,1,1,1
ep_00672.pt,875967536,199,179,5.394101142883301,0.3919597864151001,48.48363337047195,58.75138844786042,1,0.41206029057502747,0.35175880789756775,0.23618090152740479,81,0,45,2,51,58,0,76,2,43,1,1,1
ep_00673.pt,875967794,199,179,23.84730339050293,0.0,4.206809132459234,4.5523757233268585,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00674.pt,875968569,199,179,9.180477142333984,0.0,0.2718415289665075,33.20471876320687,1,0.0,1.0,0.0,103,7,0,18,51,103,7,0,18,51,0,1,1
ep_00675.pt,875968816,199,179,21.365596771240234,0.0,0.018714718325834937,6.26180814804097,0,0.0,0.0,1.0,123,0,0,0,56,123,0,0,0,56,0,1,0
ep_00676.pt,875968865,199,179,14.36177921295166,0.0,80.0503498273047,85.83769205446157,1,0.0,0.38693466782569885,0.6130653023719788,6,0,50,46,77,6,0,39,52,82,0,1,1
ep_00677.pt,875979106,199,179,21.98627471923828,0.0,5.905832348878246,20.241593454412946,0,0.0,0.0,1.0,146,0,0,33,0,146,0,0,33,0,0,0,0
ep_00678.pt,875979824,194,174,24.135103225708008,0.0,1.0785551718367135,7.642735794434148,0,0.0,0.0,1.0,174,0,0,0,0,174,0,0,0,0,0,0,0
ep_00679.pt,876032610,199,179,10.316350936889648,0.0,25.372759408006686,174.64545088836815,1,0.0,1.0,0.0,22,86,58,0,13,57,45,42,10,25,0,1,1
ep_00680.pt,876033584,199,179,7.33369779586792,0.0,0.3650599507588415,9.3312951610447,0,0.0,0.6984924674034119,0.30150753259658813,76,0,0,80,23,76,0,0,80,23,0,1,0
ep_00681.pt,876033893,199,179,17.950565338134766,0.0,2.3660868115191374,4.238965663071654,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00682.pt,876044595,199,179,32.81901550292969,0.0,4.829162309252455,37.173550444604516,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00683.pt,876044598,199,179,6.7284135818481445,0.0,2.907584208917748,14.892080013432242,1,0.0,1.0,0.0,35,0,0,62,82,35,0,0,62,82,0,1,0
ep_00684.pt,876044601,199,179,17.603384017944336,0.0,2.992169271599186,29.392134489262432,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00685.pt,876044641,199,179,4.070738315582275,0.04020100459456444,152.98488563388506,158.28258525982204,1,0.05025125667452812,0.9497487545013428,0.0,45,64,0,32,38,43,69,0,22,45,1,1,1
ep_00686.pt,876044851,199,179,9.689579010009766,0.0,2.003936521346721,16.14449082040246,0,0.0,1.0,0.0,164,0,0,0,15,164,0,0,0,15,0,1,0
ep_00687.pt,876044852,199,179,17.698963165283203,0.0,7.868091055909549,9.47517992610019,0,0.0,0.0,1.0,175,0,0,4,0,175,0,0,4,0,0,0,0
ep_00688.pt,876045363,199,179,11.547140121459961,0.0,7.463238423046213,19.048250123385,0,0.0,0.5577889680862427,0.4422110617160797,119,0,0,27,33,119,0,0,27,33,0,1,0
ep_00689.pt,876045363,199,179,8.170144081115723,0.0,52.09416698838907,61.811285875269455,1,0.0,1.0,0.0,45,0,34,25,75,45,0,30,27,77,0,1,1
ep_00690.pt,876045369,199,179,3.6475565433502197,0.4271356761455536,42.812937113960565,72.37238391713163,1,0.43718594312667847,0.5628140568733215,0.0,99,0,35,45,0,101,0,31,47,0,1,0,1
ep_00691.pt,876045873,199,179,33.702266693115234,0.0,15.884643103618494,15.884629443240154,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00692.pt,876098352,199,179,7.757831573486328,0.0,9.8236425171759,187.58482079922877,1,0.0,1.0,0.0,20,60,66,5,28,36,55,50,10,28,0,1,1
ep_00693.pt,876098401,199,179,6.201676845550537,0.0,151.14145855803363,154.0653942398244,1,0.0,1.0,0.0,10,0,122,23,24,27,0,99,24,29,0,1,1
ep_00694.pt,876098404,199,179,24.292516708374023,0.0,14.073031048920992,14.158517696572872,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00695.pt,876098914,199,179,2.8162448406219482,0.16080401837825775,104.28486504031794,112.37361901774308,1,0.17587940394878387,0.8241205811500549,0.0,68,0,64,47,0,62,1,69,47,0,1,0,1
ep_00696.pt,876099120,199,179,14.298653602600098,0.0,31.00401815225042,31.00401815225042,0,0.0,0.01005025114864111,0.9899497628211975,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00697.pt,876099379,199,179,24.346433639526367,0.0,13.566067087965965,19.176220547674358,0,0.0,0.0,1.0,89,0,8,0,82,93,0,0,0,86,0,1,1
ep_00698.pt,876099637,199,179,3.170769214630127,0.2512562870979309,53.284190847480396,58.48464224001474,1,0.3668341636657715,0.6331658363342285,0.0,112,0,43,24,0,50,0,105,24,0,1,0,1
ep_00699.pt,876110435,199,179,7.475007057189941,0.0,55.888009223251,103.21449926529607,1,0.0,1.0,0.0,82,23,60,14,0,85,19,53,17,5,0,0,1
ep_00700.pt,876110905,199,179,19.980337142944336,0.0,1.2431627308340207,4.492816473764347,0,0.0,0.0,1.0,94,0,0,0,85,94,0,0,0,85,0,1,0
ep_00701.pt,876111152,199,179,5.820457935333252,0.402010053396225,0.7010369560317687,4.888434690869826,0,0.41206029057502747,0.37185928225517273,0.21608039736747742,106,0,0,73,0,106,0,0,73,0,1,0,0
ep_00702.pt,876111153,199,179,6.901161193847656,0.0,0.6587580850693898,6.377989665822887,0,0.0,1.0,0.0,177,0,0,0,2,177,0,0,0,2,0,1,0
ep_00703.pt,876163685,199,179,23.75449562072754,0.0,0.39792682104494287,4.324889442830414,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00704.pt,876164965,199,179,3.0752663612365723,0.07035175710916519,2.133505209901863,7.669988249222499,0,0.13567839562892914,0.8643215894699097,0.0,101,0,0,42,36,101,0,0,42,36,1,1,0
ep_00705.pt,876165173,199,179,15.16888427734375,0.0,0.1988404671174112,4.8754573314468015,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00706.pt,876165473,199,179,18.022968292236328,0.0,0.6521328015744774,7.898116567500924,0,0.0,0.0,1.0,179,0,0,0,0,179,0,0,0,0,0,0,0
ep_00707.pt,876175670,199,179,32.52813720703125,0.0,12.802014806651659,12.80198748589498,0,0.0,0.0,1.0,115,0,0,0,64,115,0,0,0,64,0,1,0
ep_00708.pt,876175969,199,179,10.86233139038086,0.0,4.9949583211653446,8.802174066422152,0,0.0,0.5477386713027954,0.4522612988948822,81,0,0,55,43,81,0,0,55,43,0,1,0
ep_00709.pt,876176181,199,179,13.725586891174316,0.0,1.2635030341823188,27.523900166345523,0,0.0,0.1909547746181488,0.8090452551841736,124,0,0,55,0,124,0,0,55,0,0,0,0
ep_00710.pt,876176436,199,179,5.657490253448486,0.1306532621383667,1.1137306460622791,8.901867507547658,0,0.18090452253818512,0.8190954923629761,0.0,37,0,0,116,26,37,0,0,116,26,1,1,0
ep_00711.pt,876176483,199,179,3.8103413581848145,0.37688443064689636,13.476427685298718,13.694529285875566,0,0.4170854389667511,0.5829145908355713,0.0,100,0,0,0,79,100,0,0,0,79,1,1,0
ep_00712.pt,876176484,199,179,28.135042190551758,0.0,7.210767310565862,9.712365075218052,0,0.0,0.0,1.0,118,0,0,61,0,118,0,0,61,0,0,0,0
