[s1] join   /home/nvidia/percprobe/raw/b1train_agents.jsonl.xz
[s1] md5    1c985e6d6ad34e605c4ebd30cb353558  (0.8 s)
[s1] spec   {'n_az': 20, 'n_rng': 24, 'r_max_m': 60.0, 'hfov_deg': 120.0, 'r_min_m': 0.0, 'sub_r': 2, 'sub_az': 3, 'shape': [24, 20], 'dr_m': 2.5, 'daz_deg': 6.0, 'n_cells': 480}
[s1] 396500 frames  232s  shadow 0.1842  pos_sup 0.03261
[s1] 397000 frames  232s  shadow 0.1842  pos_sup 0.03263
[s1] 397500 frames  232s  shadow 0.1841  pos_sup 0.03260
[s1] 398000 frames  233s  shadow 0.1841  pos_sup 0.03261
[s1] 398500 frames  233s  shadow 0.1841  pos_sup 0.03260
[s1] 399000 frames  233s  shadow 0.1840  pos_sup 0.03258
[s1] 399500 frames  234s  shadow 0.1840  pos_sup 0.03257
[s1] 400000 frames  234s  shadow 0.1839  pos_sup 0.03254
[s1] 400500 frames  234s  shadow 0.1838  pos_sup 0.03251
[s1] 401000 frames  234s  shadow 0.1838  pos_sup 0.03252
[s1] 401500 frames  235s  shadow 0.1839  pos_sup 0.03254
[s1] 402000 frames  235s  shadow 0.1837  pos_sup 0.03251
[s1] 402500 frames  235s  shadow 0.1837  pos_sup 0.03249
[s1] 403000 frames  235s  shadow 0.1836  pos_sup 0.03247
[s1] 403500 frames  236s  shadow 0.1839  pos_sup 0.03252
[s1] 404000 frames  236s  shadow 0.1840  pos_sup 0.03255
[s1] 404500 frames  236s  shadow 0.1841  pos_sup 0.03255
[s1] 405000 frames  237s  shadow 0.1841  pos_sup 0.03255
[s1] 405500 frames  237s  shadow 0.1840  pos_sup 0.03253
[s1] 406000 frames  237s  shadow 0.1839  pos_sup 0.03253
[s1] 406500 frames  237s  shadow 0.1839  pos_sup 0.03253
[s1] 407000 frames  238s  shadow 0.1839  pos_sup 0.03250
[s1] 407500 frames  238s  shadow 0.1837  pos_sup 0.03247
[s1] 408000 frames  238s  shadow 0.1836  pos_sup 0.03244
[s1] 408500 frames  238s  shadow 0.1834  pos_sup 0.03241
[s1] 409000 frames  238s  shadow 0.1832  pos_sup 0.03237
[s1] 409500 frames  238s  shadow 0.1833  pos_sup 0.03237
[s1] 410000 frames  238s  shadow 0.1833  pos_sup 0.03237
[s1] 410500 frames  239s  shadow 0.1833  pos_sup 0.03237
[s1] 411000 frames  239s  shadow 0.1831  pos_sup 0.03233
[s1] 411500 frames  239s  shadow 0.1833  pos_sup 0.03237
[s1] 412000 frames  239s  shadow 0.1834  pos_sup 0.03240
[s1] 412500 frames  240s  shadow 0.1833  pos_sup 0.03240
[s1] 413000 frames  240s  shadow 0.1832  pos_sup 0.03238
[s1] 413500 frames  240s  shadow 0.1832  pos_sup 0.03238
[s1] 414000 frames  240s  shadow 0.1832  pos_sup 0.03237
[s1] 414500 frames  241s  shadow 0.1831  pos_sup 0.03236
[s1] 415000 frames  241s  shadow 0.1830  pos_sup 0.03233
[s1] 415500 frames  241s  shadow 0.1828  pos_sup 0.03229
[s1] 416000 frames  241s  shadow 0.1828  pos_sup 0.03229
[s1] 416500 frames  241s  shadow 0.1827  pos_sup 0.03229
[s1] 417000 frames  242s  shadow 0.1827  pos_sup 0.03228
[s1] 417500 frames  242s  shadow 0.1827  pos_sup 0.03228
[s1] 418000 frames  242s  shadow 0.1826  pos_sup 0.03227
[s1] 418500 frames  242s  shadow 0.1826  pos_sup 0.03227
[s1] 419000 frames  243s  shadow 0.1825  pos_sup 0.03225
[s1] 419500 frames  243s  shadow 0.1824  pos_sup 0.03223
[s1] 420000 frames  243s  shadow 0.1824  pos_sup 0.03223
[s1] 420500 frames  243s  shadow 0.1824  pos_sup 0.03224
[s1] 421000 frames  244s  shadow 0.1827  pos_sup 0.03229
[s1] 421500 frames  245s  shadow 0.1829  pos_sup 0.03233
[s1] 422000 frames  245s  shadow 0.1829  pos_sup 0.03235
[s1] 422500 frames  245s  shadow 0.1827  pos_sup 0.03232
[s1] 423000 frames  245s  shadow 0.1829  pos_sup 0.03236
[s1] 423500 frames  246s  shadow 0.1829  pos_sup 0.03237
[s1] 424000 frames  246s  shadow 0.1829  pos_sup 0.03235
[s1] 424500 frames  246s  shadow 0.1828  pos_sup 0.03232
[s1] 425000 frames  246s  shadow 0.1828  pos_sup 0.03233
[s1] 425500 frames  246s  shadow 0.1827  pos_sup 0.03231
[s1] 426000 frames  246s  shadow 0.1826  pos_sup 0.03228
[s1] 426500 frames  247s  shadow 0.1828  pos_sup 0.03233
[s1] 427000 frames  247s  shadow 0.1826  pos_sup 0.03229
[s1] 427500 frames  247s  shadow 0.1826  pos_sup 0.03230
[s1] 428000 frames  248s  shadow 0.1826  pos_sup 0.03232
[s1] 428500 frames  248s  shadow 0.1827  pos_sup 0.03232
[s1] 429000 frames  248s  shadow 0.1826  pos_sup 0.03230
[s1] 429500 frames  248s  shadow 0.1825  pos_sup 0.03229
[s1] 430000 frames  249s  shadow 0.1827  pos_sup 0.03233
[s1] 430500 frames  250s  shadow 0.1829  pos_sup 0.03238
[s1] 431000 frames  250s  shadow 0.1831  pos_sup 0.03241
[s1] 431500 frames  250s  shadow 0.1829  pos_sup 0.03239
[s1] 432000 frames  250s  shadow 0.1828  pos_sup 0.03235
[s1] 432500 frames  250s  shadow 0.1827  pos_sup 0.03232
[s1] 433000 frames  250s  shadow 0.1825  pos_sup 0.03229
[s1] 433500 frames  251s  shadow 0.1827  pos_sup 0.03232
[s1] 434000 frames  251s  shadow 0.1826  pos_sup 0.03231
[s1] 434500 frames  252s  shadow 0.1829  pos_sup 0.03236
[s1] 435000 frames  252s  shadow 0.1831  pos_sup 0.03241
[s1] 435500 frames  253s  shadow 0.1831  pos_sup 0.03241
[s1] 436000 frames  253s  shadow 0.1832  pos_sup 0.03242
[s1] 436500 frames  254s  shadow 0.1831  pos_sup 0.03241
[s1] 437000 frames  254s  shadow 0.1830  pos_sup 0.03239
[s1] 437500 frames  254s  shadow 0.1831  pos_sup 0.03241
[s1] 438000 frames  255s  shadow 0.1833  pos_sup 0.03244
[s1] 438500 frames  255s  shadow 0.1831  pos_sup 0.03240
[s1] 439000 frames  255s  shadow 0.1830  pos_sup 0.03239
[s1] 439500 frames  255s  shadow 0.1829  pos_sup 0.03236
[s1] 440000 frames  255s  shadow 0.1828  pos_sup 0.03234
[s1] 440500 frames  255s  shadow 0.1826  pos_sup 0.03229
[s1] 441000 frames  255s  shadow 0.1825  pos_sup 0.03227
[s1] 441500 frames  255s  shadow 0.1824  pos_sup 0.03225
[s1] 442000 frames  256s  shadow 0.1824  pos_sup 0.03226
[s1] 442500 frames  256s  shadow 0.1825  pos_sup 0.03228
[s1] 443000 frames  257s  shadow 0.1827  pos_sup 0.03232
[s1] 443500 frames  257s  shadow 0.1827  pos_sup 0.03233
[s1] 444000 frames  257s  shadow 0.1827  pos_sup 0.03232
[s1] 444500 frames  257s  shadow 0.1827  pos_sup 0.03232
[s1] 445000 frames  258s  shadow 0.1827  pos_sup 0.03234
[s1] 445500 frames  258s  shadow 0.1828  pos_sup 0.03237
[s1] 446000 frames  259s  shadow 0.1830  pos_sup 0.03238
[s1] 446500 frames  259s  shadow 0.1829  pos_sup 0.03238
[s1] 447000 frames  259s  shadow 0.1828  pos_sup 0.03235
[s1] 447500 frames  259s  shadow 0.1829  pos_sup 0.03238
[s1] 448000 frames  260s  shadow 0.1828  pos_sup 0.03237
[s1] 448500 frames  260s  shadow 0.1829  pos_sup 0.03239
[s1] 449000 frames  261s  shadow 0.1830  pos_sup 0.03243
[s1] 449500 frames  261s  shadow 0.1830  pos_sup 0.03242
[s1] 450000 frames  262s  shadow 0.1831  pos_sup 0.03246
[s1] 450500 frames  262s  shadow 0.1830  pos_sup 0.03244
[s1] 451000 frames  263s  shadow 0.1831  pos_sup 0.03246
[s1] 451500 frames  263s  shadow 0.1829  pos_sup 0.03243
[s1] 452000 frames  263s  shadow 0.1830  pos_sup 0.03244
[s1] 452500 frames  263s  shadow 0.1829  pos_sup 0.03241
[s1] 453000 frames  264s  shadow 0.1830  pos_sup 0.03244
[s1] 453500 frames  264s  shadow 0.1830  pos_sup 0.03243
[s1] 454000 frames  264s  shadow 0.1831  pos_sup 0.03245
[s1] 454500 frames  264s  shadow 0.1832  pos_sup 0.03248
[s1] 455000 frames  265s  shadow 0.1832  pos_sup 0.03247
[s1] 455500 frames  265s  shadow 0.1831  pos_sup 0.03245
[s1] 456000 frames  265s  shadow 0.1831  pos_sup 0.03245
[s1] 456500 frames  266s  shadow 0.1831  pos_sup 0.03245
[s1] 457000 frames  266s  shadow 0.1832  pos_sup 0.03247
[s1] 457500 frames  267s  shadow 0.1831  pos_sup 0.03246
[s1] 458000 frames  267s  shadow 0.1830  pos_sup 0.03244
[s1] 458500 frames  267s  shadow 0.1830  pos_sup 0.03243
[s1] 459000 frames  267s  shadow 0.1828  pos_sup 0.03240
[s1] 459500 frames  267s  shadow 0.1827  pos_sup 0.03238
[s1] 460000 frames  268s  shadow 0.1827  pos_sup 0.03237
[s1] 460500 frames  268s  shadow 0.1827  pos_sup 0.03237
[s1] 461000 frames  268s  shadow 0.1826  pos_sup 0.03235
[s1] 461500 frames  269s  shadow 0.1827  pos_sup 0.03236
[s1] 462000 frames  270s  shadow 0.1827  pos_sup 0.03236
[s1] 462500 frames  270s  shadow 0.1826  pos_sup 0.03234
[s1] 463000 frames  270s  shadow 0.1826  pos_sup 0.03233
[s1] 463500 frames  271s  shadow 0.1824  pos_sup 0.03230
[s1] 464000 frames  271s  shadow 0.1822  pos_sup 0.03226
[s1] 464500 frames  271s  shadow 0.1823  pos_sup 0.03228
[s1] 465000 frames  271s  shadow 0.1823  pos_sup 0.03228
[s1] 465500 frames  272s  shadow 0.1824  pos_sup 0.03230
[s1] 466000 frames  272s  shadow 0.1823  pos_sup 0.03228
[s1] 466500 frames  272s  shadow 0.1823  pos_sup 0.03228
[s1] 467000 frames  272s  shadow 0.1823  pos_sup 0.03228
[s1] 467500 frames  273s  shadow 0.1823  pos_sup 0.03228
[s1] 468000 frames  273s  shadow 0.1823  pos_sup 0.03229
[s1] 468500 frames  273s  shadow 0.1822  pos_sup 0.03225
[s1] 469000 frames  273s  shadow 0.1822  pos_sup 0.03225
[s1] 469500 frames  274s  shadow 0.1822  pos_sup 0.03227
[s1] 470000 frames  274s  shadow 0.1822  pos_sup 0.03228
[s1] 470500 frames  274s  shadow 0.1823  pos_sup 0.03231
[s1] 471000 frames  275s  shadow 0.1823  pos_sup 0.03229
[s1] 471500 frames  275s  shadow 0.1823  pos_sup 0.03230
[s1] 472000 frames  275s  shadow 0.1824  pos_sup 0.03231
[s1] 472500 frames  275s  shadow 0.1823  pos_sup 0.03229
[s1] 473000 frames  276s  shadow 0.1823  pos_sup 0.03228
[s1] 473500 frames  276s  shadow 0.1824  pos_sup 0.03229
[s1] 474000 frames  276s  shadow 0.1823  pos_sup 0.03228
[s1] 474500 frames  277s  shadow 0.1823  pos_sup 0.03228
[s1] 475000 frames  277s  shadow 0.1822  pos_sup 0.03226
[s1] 475500 frames  277s  shadow 0.1822  pos_sup 0.03224
[s1] 476000 frames  277s  shadow 0.1820  pos_sup 0.03222
[s1] 476500 frames  278s  shadow 0.1821  pos_sup 0.03222
[s1] 477000 frames  278s  shadow 0.1820  pos_sup 0.03221
[s1] 477500 frames  278s  shadow 0.1820  pos_sup 0.03220
[s1] 478000 frames  278s  shadow 0.1820  pos_sup 0.03222
[s1] 478500 frames  278s  shadow 0.1819  pos_sup 0.03220
[s1] 479000 frames  279s  shadow 0.1820  pos_sup 0.03222
[s1] 479500 frames  279s  shadow 0.1819  pos_sup 0.03219
[s1] 480000 frames  279s  shadow 0.1818  pos_sup 0.03218
[s1] 480500 frames  280s  shadow 0.1819  pos_sup 0.03221
[s1] 481000 frames  280s  shadow 0.1819  pos_sup 0.03220
[s1] 481500 frames  280s  shadow 0.1818  pos_sup 0.03218
[s1] 482000 frames  280s  shadow 0.1817  pos_sup 0.03216
[s1] 482500 frames  280s  shadow 0.1817  pos_sup 0.03216
[s1] 483000 frames  281s  shadow 0.1816  pos_sup 0.03216
[s1] 483500 frames  281s  shadow 0.1818  pos_sup 0.03216
[s1] 484000 frames  281s  shadow 0.1818  pos_sup 0.03218
[s1] 484500 frames  281s  shadow 0.1819  pos_sup 0.03220
[s1] 485000 frames  282s  shadow 0.1820  pos_sup 0.03225
[s1] 485500 frames  282s  shadow 0.1821  pos_sup 0.03227
[s1] 486000 frames  283s  shadow 0.1822  pos_sup 0.03230
[s1] 486500 frames  283s  shadow 0.1823  pos_sup 0.03232
[s1] 487000 frames  284s  shadow 0.1823  pos_sup 0.03231
[s1] 487500 frames  284s  shadow 0.1822  pos_sup 0.03233
[s1] 488000 frames  285s  shadow 0.1822  pos_sup 0.03233
[s1] 488500 frames  285s  shadow 0.1820  pos_sup 0.03230
[s1] 489000 frames  285s  shadow 0.1819  pos_sup 0.03227
[s1] 489500 frames  285s  shadow 0.1819  pos_sup 0.03228
[s1] 490000 frames  285s  shadow 0.1819  pos_sup 0.03227
[s1] 490500 frames  286s  shadow 0.1820  pos_sup 0.03230
[s1] 491000 frames  286s  shadow 0.1819  pos_sup 0.03227
[s1] 491500 frames  286s  shadow 0.1820  pos_sup 0.03228
[s1] 492000 frames  287s  shadow 0.1821  pos_sup 0.03230
[s1] 492500 frames  287s  shadow 0.1821  pos_sup 0.03231
[s1] 493000 frames  287s  shadow 0.1821  pos_sup 0.03232
[s1] 493500 frames  288s  shadow 0.1820  pos_sup 0.03229
[s1] 494000 frames  288s  shadow 0.1820  pos_sup 0.03229
[s1] 494500 frames  288s  shadow 0.1818  pos_sup 0.03225
[s1] 495000 frames  288s  shadow 0.1818  pos_sup 0.03224
[s1] 495500 frames  288s  shadow 0.1816  pos_sup 0.03222
[s1] 496000 frames  289s  shadow 0.1817  pos_sup 0.03224
[s1] 496500 frames  289s  shadow 0.1816  pos_sup 0.03222
[s1] 497000 frames  289s  shadow 0.1817  pos_sup 0.03223
[s1] 497500 frames  290s  shadow 0.1816  pos_sup 0.03222
[s1] 498000 frames  290s  shadow 0.1817  pos_sup 0.03225
[s1] 498500 frames  290s  shadow 0.1817  pos_sup 0.03225
[s1] 499000 frames  290s  shadow 0.1816  pos_sup 0.03223
[s1] 499500 frames  291s  shadow 0.1817  pos_sup 0.03225
[s1] 500000 frames  291s  shadow 0.1817  pos_sup 0.03225
[s1] 500500 frames  291s  shadow 0.1816  pos_sup 0.03222
[s1] 501000 frames  292s  shadow 0.1815  pos_sup 0.03220
[s1] 501500 frames  292s  shadow 0.1816  pos_sup 0.03222
[s1] 502000 frames  292s  shadow 0.1815  pos_sup 0.03221
[s1] 502500 frames  292s  shadow 0.1815  pos_sup 0.03220
[s1] 503000 frames  293s  shadow 0.1815  pos_sup 0.03219
[s1] 503500 frames  293s  shadow 0.1816  pos_sup 0.03221
[s1] 504000 frames  293s  shadow 0.1815  pos_sup 0.03218
[s1] 504500 frames  293s  shadow 0.1814  pos_sup 0.03217
[s1] 505000 frames  294s  shadow 0.1815  pos_sup 0.03218
[s1] 505500 frames  294s  shadow 0.1814  pos_sup 0.03215
[s1] 506000 frames  294s  shadow 0.1813  pos_sup 0.03214
[s1] 506500 frames  294s  shadow 0.1813  pos_sup 0.03213
[s1] 507000 frames  294s  shadow 0.1813  pos_sup 0.03213
[s1] 507500 frames  294s  shadow 0.1812  pos_sup 0.03211
[s1] 508000 frames  295s  shadow 0.1812  pos_sup 0.03211
[s1] 508500 frames  295s  shadow 0.1814  pos_sup 0.03215
[s1] 509000 frames  295s  shadow 0.1815  pos_sup 0.03215
[s1] 509500 frames  296s  shadow 0.1816  pos_sup 0.03219
[s1] 510000 frames  296s  shadow 0.1815  pos_sup 0.03216
[s1] 510500 frames  296s  shadow 0.1816  pos_sup 0.03218
[s1] 511000 frames  297s  shadow 0.1814  pos_sup 0.03217
[s1] 511500 frames  297s  shadow 0.1814  pos_sup 0.03215
[s1] 512000 frames  297s  shadow 0.1813  pos_sup 0.03214
[s1] 512500 frames  297s  shadow 0.1811  pos_sup 0.03211
[s1] 513000 frames  297s  shadow 0.1811  pos_sup 0.03209
[s1] 513500 frames  297s  shadow 0.1809  pos_sup 0.03207
[s1] 514000 frames  298s  shadow 0.1810  pos_sup 0.03207
[s1] 514500 frames  298s  shadow 0.1810  pos_sup 0.03207
[s1] 515000 frames  298s  shadow 0.1811  pos_sup 0.03209
[s1] 515500 frames  298s  shadow 0.1811  pos_sup 0.03208
[s1] 516000 frames  299s  shadow 0.1810  pos_sup 0.03205
[s1] 516500 frames  299s  shadow 0.1808  pos_sup 0.03202
[s1] 517000 frames  299s  shadow 0.1808  pos_sup 0.03202
[s1] 517500 frames  299s  shadow 0.1807  pos_sup 0.03200
[s1] 518000 frames  299s  shadow 0.1806  pos_sup 0.03198
[s1] 518500 frames  300s  shadow 0.1806  pos_sup 0.03199
[s1] 519000 frames  300s  shadow 0.1805  pos_sup 0.03197
[s1] 519500 frames  300s  shadow 0.1806  pos_sup 0.03199
[s1] 520000 frames  300s  shadow 0.1806  pos_sup 0.03197
[s1] 520500 frames  300s  shadow 0.1804  pos_sup 0.03194
[s1] 521000 frames  301s  shadow 0.1805  pos_sup 0.03194
[s1] 521500 frames  301s  shadow 0.1805  pos_sup 0.03194
[s1] 522000 frames  301s  shadow 0.1804  pos_sup 0.03193
[s1] 522500 frames  301s  shadow 0.1804  pos_sup 0.03193
[s1] 523000 frames  302s  shadow 0.1803  pos_sup 0.03191
[s1] 523500 frames  302s  shadow 0.1803  pos_sup 0.03191
[s1] 524000 frames  302s  shadow 0.1803  pos_sup 0.03191
[s1] 524500 frames  302s  shadow 0.1803  pos_sup 0.03190
[s1] 525000 frames  302s  shadow 0.1803  pos_sup 0.03191
[s1] 525500 frames  303s  shadow 0.1802  pos_sup 0.03189
[s1] 526000 frames  303s  shadow 0.1802  pos_sup 0.03188
[s1] 526500 frames  303s  shadow 0.1801  pos_sup 0.03186
[s1] 527000 frames  303s  shadow 0.1799  pos_sup 0.03183
[s1] 527500 frames  303s  shadow 0.1799  pos_sup 0.03183
[s1] 528000 frames  304s  shadow 0.1800  pos_sup 0.03185
[s1] 528500 frames  304s  shadow 0.1801  pos_sup 0.03186
[s1] 529000 frames  304s  shadow 0.1801  pos_sup 0.03187
[s1] 529500 frames  305s  shadow 0.1801  pos_sup 0.03187
[s1] 530000 frames  305s  shadow 0.1801  pos_sup 0.03188
[s1] 530500 frames  305s  shadow 0.1802  pos_sup 0.03190
[s1] 531000 frames  305s  shadow 0.1802  pos_sup 0.03190
[s1] 531500 frames  306s  shadow 0.1802  pos_sup 0.03191
[s1] 532000 frames  306s  shadow 0.1801  pos_sup 0.03189
[s1] 532500 frames  306s  shadow 0.1802  pos_sup 0.03189
[s1] 533000 frames  307s  shadow 0.1801  pos_sup 0.03186
[s1] 533500 frames  307s  shadow 0.1801  pos_sup 0.03187
[s1] 534000 frames  307s  shadow 0.1803  pos_sup 0.03191
[s1] 534500 frames  307s  shadow 0.1803  pos_sup 0.03191
[s1] 535000 frames  308s  shadow 0.1802  pos_sup 0.03190
[s1] 535500 frames  308s  shadow 0.1802  pos_sup 0.03190
[s1] 536000 frames  308s  shadow 0.1801  pos_sup 0.03187
[s1] 536500 frames  308s  shadow 0.1800  pos_sup 0.03186
[s1] 537000 frames  308s  shadow 0.1799  pos_sup 0.03184
[s1] 537500 frames  308s  shadow 0.1799  pos_sup 0.03184
[s1] 538000 frames  309s  shadow 0.1798  pos_sup 0.03183
[s1] 538500 frames  309s  shadow 0.1800  pos_sup 0.03186
[s1] 539000 frames  310s  shadow 0.1800  pos_sup 0.03185
[s1] 539500 frames  310s  shadow 0.1799  pos_sup 0.03184
[s1] 540000 frames  310s  shadow 0.1800  pos_sup 0.03186
[s1] 540500 frames  311s  shadow 0.1800  pos_sup 0.03184
[s1] 541000 frames  311s  shadow 0.1800  pos_sup 0.03185
[s1] 541500 frames  311s  shadow 0.1799  pos_sup 0.03184
[s1] 542000 frames  311s  shadow 0.1799  pos_sup 0.03183
[s1] 542500 frames  311s  shadow 0.1798  pos_sup 0.03182
[s1] 543000 frames  312s  shadow 0.1798  pos_sup 0.03180
[s1] 543500 frames  312s  shadow 0.1798  pos_sup 0.03180
[s1] 544000 frames  312s  shadow 0.1798  pos_sup 0.03181
[s1] 544500 frames  312s  shadow 0.1798  pos_sup 0.03180
[s1] 545000 frames  313s  shadow 0.1798  pos_sup 0.03180
[s1] 545500 frames  313s  shadow 0.1798  pos_sup 0.03182
[s1] 546000 frames  314s  shadow 0.1800  pos_sup 0.03185
[s1] 546500 frames  314s  shadow 0.1799  pos_sup 0.03183
[s1] 547000 frames  314s  shadow 0.1798  pos_sup 0.03182
[s1] 547500 frames  315s  shadow 0.1798  pos_sup 0.03181
[s1] 548000 frames  315s  shadow 0.1798  pos_sup 0.03183
[s1] 548500 frames  315s  shadow 0.1797  pos_sup 0.03181
[s1] 549000 frames  315s  shadow 0.1797  pos_sup 0.03181
[s1] 549500 frames  316s  shadow 0.1796  pos_sup 0.03179
[s1] 550000 frames  316s  shadow 0.1795  pos_sup 0.03176
[s1] 550500 frames  316s  shadow 0.1794  pos_sup 0.03177
[s1] 551000 frames  316s  shadow 0.1794  pos_sup 0.03176
[s1] 551500 frames  317s  shadow 0.1796  pos_sup 0.03178
[s1] 552000 frames  317s  shadow 0.1796  pos_sup 0.03179
[s1] 552500 frames  317s  shadow 0.1797  pos_sup 0.03180
[s1] 553000 frames  317s  shadow 0.1796  pos_sup 0.03177
[s1] 553500 frames  317s  shadow 0.1795  pos_sup 0.03176
[s1] 554000 frames  318s  shadow 0.1795  pos_sup 0.03175
[s1] 554500 frames  318s  shadow 0.1794  pos_sup 0.03174
[s1] 555000 frames  318s  shadow 0.1794  pos_sup 0.03174
[s1] 555500 frames  318s  shadow 0.1794  pos_sup 0.03174
[s1] 556000 frames  318s  shadow 0.1794  pos_sup 0.03173
[s1] 556500 frames  318s  shadow 0.1793  pos_sup 0.03171
[s1] 557000 frames  319s  shadow 0.1796  pos_sup 0.03175
[s1] 557500 frames  319s  shadow 0.1797  pos_sup 0.03179
[s1] 558000 frames  320s  shadow 0.1796  pos_sup 0.03178
[s1] 558500 frames  320s  shadow 0.1798  pos_sup 0.03182
[s1] 559000 frames  321s  shadow 0.1798  pos_sup 0.03182
[s1] 559500 frames  321s  shadow 0.1798  pos_sup 0.03181
[s1] 560000 frames  321s  shadow 0.1797  pos_sup 0.03180
[s1] 560500 frames  321s  shadow 0.1796  pos_sup 0.03178
[s1] 561000 frames  321s  shadow 0.1796  pos_sup 0.03178
[s1] 561500 frames  322s  shadow 0.1796  pos_sup 0.03178
[s1] 562000 frames  322s  shadow 0.1796  pos_sup 0.03178
[s1] 562500 frames  322s  shadow 0.1795  pos_sup 0.03175
[s1] 563000 frames  322s  shadow 0.1795  pos_sup 0.03174
[s1] 563500 frames  323s  shadow 0.1794  pos_sup 0.03174
[s1] 564000 frames  323s  shadow 0.1794  pos_sup 0.03174
[s1] 564500 frames  323s  shadow 0.1794  pos_sup 0.03174
[s1] 565000 frames  323s  shadow 0.1793  pos_sup 0.03172
[s1] 565500 frames  323s  shadow 0.1793  pos_sup 0.03172
[s1] 566000 frames  324s  shadow 0.1793  pos_sup 0.03172
[s1] 566500 frames  324s  shadow 0.1795  pos_sup 0.03175
[s1] 567000 frames  325s  shadow 0.1795  pos_sup 0.03176
[s1] 567500 frames  325s  shadow 0.1794  pos_sup 0.03174
[s1] 568000 frames  325s  shadow 0.1793  pos_sup 0.03171
[s1] 568500 frames  325s  shadow 0.1792  pos_sup 0.03169
[s1] 569000 frames  325s  shadow 0.1791  pos_sup 0.03167
[s1] 569500 frames  325s  shadow 0.1792  pos_sup 0.03169
[s1] 570000 frames  326s  shadow 0.1792  pos_sup 0.03170
[s1] 570500 frames  326s  shadow 0.1794  pos_sup 0.03174
[s1] 571000 frames  327s  shadow 0.1794  pos_sup 0.03177
[s1] 571500 frames  327s  shadow 0.1794  pos_sup 0.03176
[s1] 572000 frames  327s  shadow 0.1793  pos_sup 0.03174
[s1] 572500 frames  328s  shadow 0.1794  pos_sup 0.03175
[s1] 573000 frames  328s  shadow 0.1792  pos_sup 0.03173
[s1] 573500 frames  328s  shadow 0.1793  pos_sup 0.03174
[s1] 574000 frames  328s  shadow 0.1792  pos_sup 0.03173
[s1] 574500 frames  329s  shadow 0.1792  pos_sup 0.03174
[s1] 575000 frames  329s  shadow 0.1792  pos_sup 0.03173
[s1] 575500 frames  330s  shadow 0.1793  pos_sup 0.03175
[s1] 576000 frames  330s  shadow 0.1793  pos_sup 0.03175
[s1] 576500 frames  330s  shadow 0.1793  pos_sup 0.03175
[s1] 577000 frames  331s  shadow 0.1793  pos_sup 0.03175
[s1] 577500 frames  331s  shadow 0.1792  pos_sup 0.03174
[s1] 578000 frames  331s  shadow 0.1792  pos_sup 0.03174
[s1] 578500 frames  332s  shadow 0.1792  pos_sup 0.03173
[s1] 579000 frames  332s  shadow 0.1792  pos_sup 0.03172
[s1] 579500 frames  332s  shadow 0.1792  pos_sup 0.03174
[s1] 580000 frames  332s  shadow 0.1792  pos_sup 0.03173
[s1] 580500 frames  333s  shadow 0.1791  pos_sup 0.03172
[s1] 581000 frames  333s  shadow 0.1791  pos_sup 0.03170
[s1] 581500 frames  333s  shadow 0.1790  pos_sup 0.03169
[s1] 582000 frames  333s  shadow 0.1790  pos_sup 0.03168
[s1] 582500 frames  334s  shadow 0.1789  pos_sup 0.03167
[s1] 583000 frames  334s  shadow 0.1789  pos_sup 0.03166
[s1] 583500 frames  334s  shadow 0.1789  pos_sup 0.03167
[s1] 584000 frames  335s  shadow 0.1790  pos_sup 0.03169
[s1] 584500 frames  335s  shadow 0.1791  pos_sup 0.03169
[s1] 585000 frames  335s  shadow 0.1790  pos_sup 0.03168
[s1] 585500 frames  335s  shadow 0.1789  pos_sup 0.03167
[s1] 586000 frames  335s  shadow 0.1790  pos_sup 0.03168
[s1] 586500 frames  336s  shadow 0.1789  pos_sup 0.03166
[s1] 587000 frames  336s  shadow 0.1790  pos_sup 0.03167
[s1] 587500 frames  336s  shadow 0.1790  pos_sup 0.03167
[s1] 588000 frames  336s  shadow 0.1790  pos_sup 0.03166
[s1] 588500 frames  337s  shadow 0.1789  pos_sup 0.03164
[s1] 589000 frames  337s  shadow 0.1791  pos_sup 0.03168
[s1] 589500 frames  337s  shadow 0.1790  pos_sup 0.03167
[s1] 590000 frames  338s  shadow 0.1790  pos_sup 0.03165
[s1] 590500 frames  338s  shadow 0.1789  pos_sup 0.03163
[s1] 591000 frames  338s  shadow 0.1789  pos_sup 0.03163
[s1] 591500 frames  338s  shadow 0.1789  pos_sup 0.03164
[s1] 592000 frames  339s  shadow 0.1789  pos_sup 0.03163
[s1] 592500 frames  339s  shadow 0.1789  pos_sup 0.03164
[s1] 593000 frames  340s  shadow 0.1790  pos_sup 0.03165
[s1] 593500 frames  340s  shadow 0.1790  pos_sup 0.03165
[s1] 594000 frames  340s  shadow 0.1790  pos_sup 0.03165
[s1] 594500 frames  341s  shadow 0.1793  pos_sup 0.03169
[s1] 595000 frames  341s  shadow 0.1794  pos_sup 0.03170
[s1] 595500 frames  342s  shadow 0.1792  pos_sup 0.03168
[s1] 596000 frames  342s  shadow 0.1792  pos_sup 0.03167
[s1] 596500 frames  342s  shadow 0.1793  pos_sup 0.03170
[s1] 597000 frames  342s  shadow 0.1793  pos_sup 0.03169
[s1] 597500 frames  343s  shadow 0.1794  pos_sup 0.03170
[s1] 598000 frames  343s  shadow 0.1793  pos_sup 0.03168
[s1] 598500 frames  343s  shadow 0.1794  pos_sup 0.03171
